,dif_min,atraso_15,temporada_alta,periodo_dia
756,-8,0,1,19:00 a 4:59
757,-8,0,1,19:00 a 4:59
758,-6,0,1,19:00 a 4:59
759,1,0,1,19:00 a 4:59
760,-4,0,1,19:00 a 4:59
761,-2,0,1,12:00 a 18:59
762,9,0,1,12:00 a 18:59
763,-2,0,1,12:00 a 18:59
764,4,0,1,12:00 a 18:59
765,15,0,0,12:00 a 18:59
766,1,0,0,12:00 a 18:59
767,2,0,0,12:00 a 18:59
768,7,0,0,12:00 a 18:59
769,-11,0,0,12:00 a 18:59
770,15,0,0,12:00 a 18:59
771,0,0,0,12:00 a 18:59
772,2,0,0,12:00 a 18:59
773,4,0,0,12:00 a 18:59
774,3,0,1,12:00 a 18:59
775,19,1,1,12:00 a 18:59
776,39,1,1,12:00 a 18:59
777,3,0,1,12:00 a 18:59
778,12,0,1,12:00 a 18:59
779,17,1,1,12:00 a 18:59
780,65,1,1,12:00 a 18:59
781,4,0,1,12:00 a 18:59
782,6,0,1,12:00 a 18:59
783,9,0,1,12:00 a 18:59
784,6,0,1,12:00 a 18:59
785,27,1,1,12:00 a 18:59
786,2,0,1,12:00 a 18:59
787,3,0,1,12:00 a 18:59
788,-7,0,1,12:00 a 18:59
789,-3,0,1,12:00 a 18:59
790,4,0,1,12:00 a 18:59
791,15,0,1,12:00 a 18:59
792,-1,0,1,12:00 a 18:59
793,-13,0,1,5:00 a 11:59
794,-4,0,1,5:00 a 11:59
795,1,0,0,5:00 a 11:59
796,-2,0,0,5:00 a 11:59
797,-6,0,0,5:00 a 11:59
798,23,1,0,5:00 a 11:59
799,-4,0,0,5:00 a 11:59
800,2,0,0,5:00 a 11:59
801,15,0,0,5:00 a 11:59
802,2,0,1,5:00 a 11:59
803,29,1,1,5:00 a 11:59
804,3,0,1,5:00 a 11:59
805,0,0,1,5:00 a 11:59
806,1,0,1,5:00 a 11:59
807,11,0,1,5:00 a 11:59
808,-4,0,1,5:00 a 11:59
809,-8,0,1,5:00 a 11:59
810,3,0,1,5:00 a 11:59
811,23,1,1,5:00 a 11:59
812,25,1,1,5:00 a 11:59
813,21,1,1,5:00 a 11:59
814,-3,0,1,5:00 a 11:59
815,5,0,1,5:00 a 11:59
816,0,0,1,5:00 a 11:59
817,24,1,0,5:00 a 11:59
818,8,0,0,5:00 a 11:59
819,1,0,0,5:00 a 11:59
820,15,0,0,5:00 a 11:59
821,6,0,0,5:00 a 11:59
822,12,0,0,5:00 a 11:59
823,11,0,0,5:00 a 11:59
824,6,0,0,5:00 a 11:59
825,1,0,0,5:00 a 11:59
826,11,0,1,5:00 a 11:59
827,13,0,1,5:00 a 11:59
828,23,1,1,5:00 a 11:59
829,5,0,1,5:00 a 11:59
830,15,0,1,5:00 a 11:59
831,14,0,1,5:00 a 11:59
832,11,0,1,5:00 a 11:59
833,-2,0,1,5:00 a 11:59
834,10,0,1,5:00 a 11:59
835,12,0,1,5:00 a 11:59
836,6,0,1,5:00 a 11:59
837,14,0,1,5:00 a 11:59
838,64,1,1,5:00 a 11:59
839,2,0,1,5:00 a 11:59
840,9,0,1,5:00 a 11:59
841,10,0,1,5:00 a 11:59
842,29,1,1,5:00 a 11:59
843,8,0,1,5:00 a 11:59
844,10,0,1,5:00 a 11:59
845,81,1,1,12:00 a 18:59
846,37,1,1,12:00 a 18:59
847,88,1,0,12:00 a 18:59
848,96,1,0,12:00 a 18:59
849,32,1,0,12:00 a 18:59
850,56,1,0,12:00 a 18:59
851,39,1,0,12:00 a 18:59
852,32,1,0,12:00 a 18:59
853,34,1,1,12:00 a 18:59
854,41,1,1,12:00 a 18:59
855,9,0,1,12:00 a 18:59
856,126,1,1,12:00 a 18:59
857,22,1,1,12:00 a 18:59
858,18,1,1,12:00 a 18:59
859,26,1,1,12:00 a 18:59
860,16,1,1,12:00 a 18:59
861,37,1,1,12:00 a 18:59
862,61,1,1,12:00 a 18:59
863,69,1,1,12:00 a 18:59
864,31,1,1,12:00 a 18:59
865,4,0,1,19:00 a 4:59
866,0,0,1,19:00 a 4:59
867,-5,0,1,19:00 a 4:59
868,-3,0,0,19:00 a 4:59
869,-2,0,0,19:00 a 4:59
870,-2,0,0,19:00 a 4:59
871,-5,0,0,19:00 a 4:59
872,7,0,0,19:00 a 4:59
873,3,0,0,19:00 a 4:59
874,13,0,0,19:00 a 4:59
875,0,0,0,19:00 a 4:59
876,3,0,0,19:00 a 4:59
877,0,0,1,19:00 a 4:59
878,4,0,1,19:00 a 4:59
879,-1,0,1,19:00 a 4:59
880,-6,0,1,19:00 a 4:59
881,11,0,1,19:00 a 4:59
882,-4,0,1,19:00 a 4:59
883,-7,0,1,19:00 a 4:59
884,8,0,1,19:00 a 4:59
885,-6,0,1,19:00 a 4:59
886,3,0,1,19:00 a 4:59
887,2,0,1,19:00 a 4:59
888,-6,0,1,19:00 a 4:59
889,-4,0,1,19:00 a 4:59
890,-3,0,1,19:00 a 4:59
891,-14,0,1,19:00 a 4:59
892,-4,0,1,19:00 a 4:59
893,-12,0,1,19:00 a 4:59
894,-11,0,1,19:00 a 4:59
895,15,0,1,12:00 a 18:59
896,5,0,0,12:00 a 18:59
897,9,0,0,12:00 a 18:59
898,8,0,0,12:00 a 18:59
899,33,1,0,12:00 a 18:59
900,16,1,1,12:00 a 18:59
901,25,1,1,12:00 a 18:59
902,7,0,1,12:00 a 18:59
903,7,0,1,12:00 a 18:59
904,6,0,1,12:00 a 18:59
905,6,0,1,12:00 a 18:59
906,50,1,1,5:00 a 11:59
907,7,0,1,5:00 a 11:59
908,5,0,1,5:00 a 11:59
909,7,0,1,5:00 a 11:59
910,8,0,0,5:00 a 11:59
911,-4,0,0,5:00 a 11:59
912,1,0,0,5:00 a 11:59
913,15,0,0,5:00 a 11:59
914,7,0,0,5:00 a 11:59
915,68,1,0,5:00 a 11:59
916,14,0,0,5:00 a 11:59
917,4,0,1,5:00 a 11:59
918,14,0,1,5:00 a 11:59
919,11,0,1,5:00 a 11:59
920,15,0,1,5:00 a 11:59
921,2,0,1,5:00 a 11:59
922,10,0,1,5:00 a 11:59
923,4,0,1,5:00 a 11:59
924,-1,0,1,5:00 a 11:59
925,17,1,1,5:00 a 11:59
926,2,0,1,5:00 a 11:59
927,0,0,1,5:00 a 11:59
928,7,0,1,5:00 a 11:59
929,-1,0,1,5:00 a 11:59
930,13,0,1,5:00 a 11:59
931,-3,0,1,5:00 a 11:59
932,-2,0,1,5:00 a 11:59
933,-2,0,1,5:00 a 11:59
934,8,0,1,5:00 a 11:59
935,8,0,1,5:00 a 11:59
936,10,0,1,19:00 a 4:59
937,-3,0,0,19:00 a 4:59
938,11,0,0,19:00 a 4:59
939,0,0,0,19:00 a 4:59
940,9,0,1,19:00 a 4:59
941,1,0,1,19:00 a 4:59
942,-3,0,1,19:00 a 4:59
943,7,0,1,19:00 a 4:59
944,12,0,1,19:00 a 4:59
945,14,0,1,19:00 a 4:59
946,9,0,1,19:00 a 4:59
947,-2,0,1,19:00 a 4:59
948,-3,0,1,19:00 a 4:59
949,3,0,1,19:00 a 4:59
950,1,0,1,19:00 a 4:59
951,2,0,1,19:00 a 4:59
952,6,0,1,12:00 a 18:59
953,13,0,1,12:00 a 18:59
954,15,0,1,12:00 a 18:59
955,-3,0,0,12:00 a 18:59
956,88,1,0,12:00 a 18:59
957,0,0,0,12:00 a 18:59
958,13,0,0,12:00 a 18:59
959,13,0,0,12:00 a 18:59
960,5,0,0,12:00 a 18:59
961,7,0,0,12:00 a 18:59
962,2,0,0,12:00 a 18:59
963,14,0,0,12:00 a 18:59
964,7,0,1,12:00 a 18:59
965,12,0,1,12:00 a 18:59
966,1,0,1,12:00 a 18:59
967,57,1,1,12:00 a 18:59
968,26,1,1,12:00 a 18:59
969,34,1,1,12:00 a 18:59
970,7,0,1,12:00 a 18:59
971,4,0,1,12:00 a 18:59
972,3,0,1,12:00 a 18:59
973,10,0,1,12:00 a 18:59
974,10,0,1,12:00 a 18:59
975,0,0,1,12:00 a 18:59
976,22,1,1,12:00 a 18:59
977,5,0,1,12:00 a 18:59
978,7,0,1,12:00 a 18:59
979,5,0,1,12:00 a 18:59
980,10,0,1,12:00 a 18:59
981,-4,0,1,12:00 a 18:59
982,1,0,1,12:00 a 18:59
983,-3,0,1,19:00 a 4:59
984,-2,0,0,19:00 a 4:59
985,10,0,0,19:00 a 4:59
986,6,0,0,19:00 a 4:59
987,19,1,0,19:00 a 4:59
988,2,0,0,19:00 a 4:59
989,9,0,1,19:00 a 4:59
990,2,0,1,19:00 a 4:59
991,12,0,1,19:00 a 4:59
992,3,0,1,19:00 a 4:59
993,-1,0,1,19:00 a 4:59
994,-2,0,1,19:00 a 4:59
995,2,0,1,19:00 a 4:59
996,-2,0,1,12:00 a 18:59
997,7,0,1,12:00 a 18:59
998,8,0,1,12:00 a 18:59
999,3,0,0,12:00 a 18:59
1000,0,0,0,19:00 a 4:59
1001,0,0,0,12:00 a 18:59
1002,-8,0,0,12:00 a 18:59
1003,-1,0,0,12:00 a 18:59
1004,19,1,0,12:00 a 18:59
1005,4,0,0,12:00 a 18:59
1006,10,0,0,12:00 a 18:59
1007,-4,0,1,12:00 a 18:59
1008,15,0,1,12:00 a 18:59
1009,0,0,1,12:00 a 18:59
1010,0,0,1,12:00 a 18:59
1011,6,0,1,12:00 a 18:59
1012,14,0,1,12:00 a 18:59
1013,-3,0,1,12:00 a 18:59
1014,-3,0,1,12:00 a 18:59
1015,10,0,1,12:00 a 18:59
1016,2,0,1,12:00 a 18:59
1017,9,0,1,12:00 a 18:59
1018,-9,0,1,12:00 a 18:59
1019,-5,0,1,12:00 a 18:59
1020,13,0,1,12:00 a 18:59
1021,17,1,1,12:00 a 18:59
1022,29,1,1,12:00 a 18:59
1023,-5,0,1,12:00 a 18:59
1024,10,0,1,12:00 a 18:59
1025,14,0,1,12:00 a 18:59
1026,2,0,1,12:00 a 18:59
1027,16,1,0,12:00 a 18:59
1028,2,0,0,12:00 a 18:59
1029,7,0,0,12:00 a 18:59
1030,10,0,1,12:00 a 18:59
1031,10,0,1,12:00 a 18:59
1032,13,0,1,12:00 a 18:59
1033,0,0,1,12:00 a 18:59
1034,13,0,1,12:00 a 18:59
1035,5,0,1,12:00 a 18:59
1036,5,0,1,12:00 a 18:59
1037,9,0,1,12:00 a 18:59
1038,10,0,1,12:00 a 18:59
1039,6,0,1,12:00 a 18:59
1040,17,1,1,12:00 a 18:59
1041,15,0,1,12:00 a 18:59
1042,27,1,0,12:00 a 18:59
1043,9,0,0,12:00 a 18:59
1044,21,1,0,12:00 a 18:59
1045,15,0,0,12:00 a 18:59
1046,7,0,0,12:00 a 18:59
1047,9,0,0,12:00 a 18:59
1048,-2,0,1,12:00 a 18:59
1049,18,1,1,12:00 a 18:59
1050,18,1,1,12:00 a 18:59
1051,1,0,1,12:00 a 18:59
1052,2,0,1,12:00 a 18:59
1053,3,0,1,12:00 a 18:59
1054,-1,0,1,12:00 a 18:59
1055,13,0,1,12:00 a 18:59
1056,-1,0,1,12:00 a 18:59
1057,-5,0,1,12:00 a 18:59
1058,60,1,1,19:00 a 4:59
1059,17,1,0,19:00 a 4:59
1060,12,0,0,19:00 a 4:59
1061,19,1,0,19:00 a 4:59
1062,44,1,1,19:00 a 4:59
1063,15,0,1,19:00 a 4:59
1064,15,0,1,19:00 a 4:59
1065,8,0,1,19:00 a 4:59
1066,1,0,1,19:00 a 4:59
1067,46,1,1,5:00 a 11:59
1068,17,1,1,5:00 a 11:59
1069,14,0,1,5:00 a 11:59
1070,10,0,0,5:00 a 11:59
1071,25,1,0,5:00 a 11:59
1072,23,1,0,5:00 a 11:59
1073,0,0,0,5:00 a 11:59
1074,12,0,0,5:00 a 11:59
1075,18,1,0,5:00 a 11:59
1076,18,1,0,5:00 a 11:59
1077,5,0,0,5:00 a 11:59
1078,-2,0,1,5:00 a 11:59
1079,38,1,1,5:00 a 11:59
1080,4,0,1,5:00 a 11:59
1081,5,0,1,5:00 a 11:59
1082,35,1,1,5:00 a 11:59
1083,14,0,1,12:00 a 18:59
1084,3,0,1,12:00 a 18:59
1085,3,0,1,12:00 a 18:59
1086,11,0,0,12:00 a 18:59
1087,15,0,0,12:00 a 18:59
1088,8,0,0,12:00 a 18:59
1089,13,0,0,12:00 a 18:59
1090,15,0,0,12:00 a 18:59
1091,10,0,0,12:00 a 18:59
1092,3,0,0,12:00 a 18:59
1093,1,0,0,12:00 a 18:59
1094,-4,0,0,12:00 a 18:59
1095,14,0,1,12:00 a 18:59
1096,14,0,1,12:00 a 18:59
1097,9,0,1,12:00 a 18:59
1098,5,0,1,12:00 a 18:59
1099,6,0,1,12:00 a 18:59
1100,16,1,1,12:00 a 18:59
1101,4,0,1,12:00 a 18:59
1102,16,1,1,12:00 a 18:59
1103,13,0,1,12:00 a 18:59
1104,32,1,1,12:00 a 18:59
1105,-3,0,1,12:00 a 18:59
1106,0,0,1,12:00 a 18:59
1107,3,0,1,12:00 a 18:59
1108,25,1,1,12:00 a 18:59
1109,28,1,1,12:00 a 18:59
1110,1,0,1,12:00 a 18:59
1111,1,0,1,12:00 a 18:59
1112,17,1,1,12:00 a 18:59
1113,10,0,1,12:00 a 18:59
1114,16,1,1,19:00 a 4:59
1115,6,0,1,19:00 a 4:59
1116,7,0,1,19:00 a 4:59
1117,6,0,0,19:00 a 4:59
1118,12,0,0,19:00 a 4:59
1119,15,0,0,19:00 a 4:59
1120,43294,1,0,19:00 a 4:59
1121,19,1,0,19:00 a 4:59
1122,25,1,0,19:00 a 4:59
1123,23,1,0,19:00 a 4:59
1124,17,1,0,19:00 a 4:59
1125,8,0,0,19:00 a 4:59
1126,10,0,1,19:00 a 4:59
1127,26,1,1,19:00 a 4:59
1128,17,1,1,19:00 a 4:59
1129,16,1,1,19:00 a 4:59
1130,28,1,1,19:00 a 4:59
1131,12,0,1,19:00 a 4:59
1132,25,1,1,19:00 a 4:59
1133,2,0,1,19:00 a 4:59
1134,-4,0,1,19:00 a 4:59
1135,13,0,1,19:00 a 4:59
1136,16,1,1,19:00 a 4:59
1137,8,0,1,19:00 a 4:59
1138,8,0,1,19:00 a 4:59
1139,9,0,1,19:00 a 4:59
1140,7,0,1,19:00 a 4:59
1141,12,0,1,19:00 a 4:59
1142,8,0,1,19:00 a 4:59
1143,12,0,1,19:00 a 4:59
1144,12,0,1,19:00 a 4:59
1145,35,1,1,5:00 a 11:59
1146,11,0,1,5:00 a 11:59
1147,133,1,1,5:00 a 11:59
1148,37,1,0,5:00 a 11:59
1149,13,0,0,5:00 a 11:59
1150,13,0,0,5:00 a 11:59
1151,27,1,0,5:00 a 11:59
1152,159,1,0,5:00 a 11:59
1153,1,0,0,5:00 a 11:59
1154,15,0,0,5:00 a 11:59
1155,2,0,0,5:00 a 11:59
1156,4,0,0,5:00 a 11:59
1157,20,1,1,5:00 a 11:59
1158,14,0,1,5:00 a 11:59
1159,22,1,1,5:00 a 11:59
1160,2,0,1,5:00 a 11:59
1161,12,0,1,5:00 a 11:59
1162,3,0,1,5:00 a 11:59
1163,21,1,1,5:00 a 11:59
1164,16,1,1,5:00 a 11:59
1165,10,0,1,5:00 a 11:59
1166,8,0,1,5:00 a 11:59
1167,19,1,1,5:00 a 11:59
1168,6,0,1,5:00 a 11:59
1169,6,0,1,5:00 a 11:59
1170,13,0,1,5:00 a 11:59
1171,9,0,1,5:00 a 11:59
1172,18,1,1,5:00 a 11:59
1173,6,0,1,5:00 a 11:59
1174,25,1,1,5:00 a 11:59
1175,-2,0,0,12:00 a 18:59
1176,43,1,1,19:00 a 4:59
1177,3,0,0,12:00 a 18:59
1178,12,0,0,12:00 a 18:59
1179,6,0,1,12:00 a 18:59
1180,16,1,1,12:00 a 18:59
1181,-1,0,1,12:00 a 18:59
1182,13,0,1,12:00 a 18:59
1183,2,0,1,12:00 a 18:59
1184,8,0,1,12:00 a 18:59
1185,11,0,1,12:00 a 18:59
1186,26,1,1,12:00 a 18:59
1187,0,0,1,12:00 a 18:59
1188,4,0,1,12:00 a 18:59
1189,4,0,0,12:00 a 18:59
1190,18,1,0,12:00 a 18:59
1191,5,0,0,12:00 a 18:59
1192,1,0,1,12:00 a 18:59
1193,-1,0,1,12:00 a 18:59
1194,-2,0,1,12:00 a 18:59
1195,18,1,1,12:00 a 18:59
1196,18,1,1,12:00 a 18:59
1197,7,0,1,12:00 a 18:59
1198,7,0,1,12:00 a 18:59
1199,1,0,1,12:00 a 18:59
1200,37,1,1,12:00 a 18:59
1201,75,1,1,19:00 a 4:59
1202,-3,0,0,19:00 a 4:59
1203,9,0,0,19:00 a 4:59
1204,18,1,0,19:00 a 4:59
1205,12,0,1,19:00 a 4:59
1206,15,0,1,19:00 a 4:59
1207,5,0,1,19:00 a 4:59
1208,14,0,1,19:00 a 4:59
1209,20,1,1,19:00 a 4:59
1210,-7,0,1,19:00 a 4:59
1211,-2,0,1,19:00 a 4:59
1212,-6,0,1,19:00 a 4:59
1213,-2,0,1,19:00 a 4:59
1214,10,0,1,12:00 a 18:59
1215,0,0,1,12:00 a 18:59
1216,5,0,0,5:00 a 11:59
1217,-6,0,0,12:00 a 18:59
1218,9,0,1,19:00 a 4:59
1219,5,0,1,5:00 a 11:59
1220,25,1,0,19:00 a 4:59
1221,-5,0,1,5:00 a 11:59
1222,1,0,1,5:00 a 11:59
1223,0,0,1,5:00 a 11:59
1224,-2,0,0,5:00 a 11:59
1225,-3,0,0,5:00 a 11:59
1226,1,0,0,5:00 a 11:59
1227,1,0,0,5:00 a 11:59
1228,-4,0,0,5:00 a 11:59
1229,-4,0,0,5:00 a 11:59
1230,-4,0,0,5:00 a 11:59
1231,2,0,0,5:00 a 11:59
1232,-3,0,0,5:00 a 11:59
1233,2,0,1,5:00 a 11:59
1234,25,1,1,5:00 a 11:59
1235,-1,0,1,5:00 a 11:59
1236,3,0,1,5:00 a 11:59
1237,-4,0,1,5:00 a 11:59
1238,4,0,1,5:00 a 11:59
1239,-3,0,1,5:00 a 11:59
1240,-1,0,1,5:00 a 11:59
1241,4,0,1,5:00 a 11:59
1242,14,0,1,5:00 a 11:59
1243,-3,0,1,5:00 a 11:59
1244,-2,0,1,5:00 a 11:59
1245,-2,0,1,5:00 a 11:59
1246,0,0,1,5:00 a 11:59
1247,-2,0,1,5:00 a 11:59
1248,4,0,1,5:00 a 11:59
1249,12,0,1,5:00 a 11:59
1250,0,0,1,5:00 a 11:59
1251,-2,0,1,5:00 a 11:59
1252,-3,0,1,12:00 a 18:59
1253,-1,0,0,12:00 a 18:59
1254,35,1,0,12:00 a 18:59
1255,-2,0,0,12:00 a 18:59
1256,0,0,0,12:00 a 18:59
1257,4,0,0,12:00 a 18:59
1258,7,0,0,12:00 a 18:59
1259,53,1,1,12:00 a 18:59
1260,1,0,1,12:00 a 18:59
1261,-3,0,1,12:00 a 18:59
1262,-3,0,1,12:00 a 18:59
1263,-1,0,1,12:00 a 18:59
1264,-3,0,1,12:00 a 18:59
1265,-2,0,1,12:00 a 18:59
1266,-1,0,1,12:00 a 18:59
1267,11,0,1,12:00 a 18:59
1268,10,0,1,12:00 a 18:59
1269,5,0,1,5:00 a 11:59
1270,-7,0,1,5:00 a 11:59
1271,-2,0,1,5:00 a 11:59
1272,8,0,0,5:00 a 11:59
1273,2,0,0,5:00 a 11:59
1274,-2,0,0,5:00 a 11:59
1275,-2,0,0,5:00 a 11:59
1276,-7,0,0,5:00 a 11:59
1277,-1,0,0,5:00 a 11:59
1278,0,0,0,5:00 a 11:59
1279,-1,0,0,5:00 a 11:59
1280,11,0,0,5:00 a 11:59
1281,10,0,1,5:00 a 11:59
1282,20,1,1,5:00 a 11:59
1283,10,0,1,5:00 a 11:59
1284,-2,0,1,5:00 a 11:59
1285,3,0,1,5:00 a 11:59
1286,2,0,1,5:00 a 11:59
1287,1,0,1,5:00 a 11:59
1288,-1,0,1,5:00 a 11:59
1289,3,0,1,5:00 a 11:59
1290,1,0,1,5:00 a 11:59
1291,-4,0,1,5:00 a 11:59
1292,-1,0,1,5:00 a 11:59
1293,6,0,1,5:00 a 11:59
1294,-1,0,1,5:00 a 11:59
1295,-3,0,1,5:00 a 11:59
1296,14,0,1,5:00 a 11:59
1297,1,0,1,5:00 a 11:59
1298,-2,0,1,5:00 a 11:59
1299,11,0,1,5:00 a 11:59
1300,-1,0,1,5:00 a 11:59
1301,8,0,0,5:00 a 11:59
1302,-4,0,0,5:00 a 11:59
1303,-4,0,0,5:00 a 11:59
1304,-4,0,1,5:00 a 11:59
1305,24,1,1,5:00 a 11:59
1306,-4,0,1,5:00 a 11:59
1307,1,0,1,5:00 a 11:59
1308,-3,0,1,5:00 a 11:59
1309,5,0,1,5:00 a 11:59
1310,-3,0,1,5:00 a 11:59
1311,-1,0,1,5:00 a 11:59
1312,-5,0,1,5:00 a 11:59
1313,-1,0,1,5:00 a 11:59
1314,12,0,1,5:00 a 11:59
1315,-2,0,1,5:00 a 11:59
1316,12,0,0,5:00 a 11:59
1317,6,0,0,5:00 a 11:59
1318,-3,0,0,5:00 a 11:59
1319,-1,0,0,5:00 a 11:59
1320,1,0,0,5:00 a 11:59
1321,-6,0,0,5:00 a 11:59
1322,-1,0,0,5:00 a 11:59
1323,0,0,0,5:00 a 11:59
1324,0,0,0,5:00 a 11:59
1325,12,0,1,5:00 a 11:59
1326,7,0,1,5:00 a 11:59
1327,7,0,1,5:00 a 11:59
1328,-1,0,1,5:00 a 11:59
1329,3,0,1,5:00 a 11:59
1330,5,0,1,5:00 a 11:59
1331,-3,0,1,5:00 a 11:59
1332,0,0,1,5:00 a 11:59
1333,6,0,1,5:00 a 11:59
1334,4,0,1,5:00 a 11:59
1335,-5,0,1,5:00 a 11:59
1336,-3,0,1,5:00 a 11:59
1337,8,0,1,5:00 a 11:59
1338,0,0,1,5:00 a 11:59
1339,3,0,1,5:00 a 11:59
1340,21,1,1,5:00 a 11:59
1341,12,0,1,5:00 a 11:59
1342,1,0,1,5:00 a 11:59
1343,0,0,1,5:00 a 11:59
1344,-4,0,1,12:00 a 18:59
1345,12,0,0,12:00 a 18:59
1346,-4,0,0,12:00 a 18:59
1347,-2,0,0,12:00 a 18:59
1348,-1,0,0,12:00 a 18:59
1349,0,0,1,12:00 a 18:59
1350,-2,0,1,12:00 a 18:59
1351,-6,0,1,12:00 a 18:59
1352,-3,0,1,12:00 a 18:59
1353,2,0,1,12:00 a 18:59
1354,-1,0,1,12:00 a 18:59
1355,3,0,1,12:00 a 18:59
1356,7,0,1,12:00 a 18:59
1357,-7,0,1,12:00 a 18:59
1358,-7,0,1,12:00 a 18:59
1359,9,0,0,12:00 a 18:59
1360,4,0,0,5:00 a 11:59
1361,-5,0,0,5:00 a 11:59
1362,-1,0,0,12:00 a 18:59
1363,1,0,0,12:00 a 18:59
1364,2,0,1,5:00 a 11:59
1365,1,0,1,5:00 a 11:59
1366,10,0,1,12:00 a 18:59
1367,0,0,1,12:00 a 18:59
1368,6,0,1,5:00 a 11:59
1369,0,0,1,5:00 a 11:59
1370,-3,0,1,12:00 a 18:59
1371,-1,0,1,12:00 a 18:59
1372,0,0,1,5:00 a 11:59
1373,-2,0,1,5:00 a 11:59
1374,2,0,1,12:00 a 18:59
1375,0,0,0,12:00 a 18:59
1376,-8,0,0,12:00 a 18:59
1377,-1,0,1,12:00 a 18:59
1378,-4,0,1,12:00 a 18:59
1379,-2,0,1,12:00 a 18:59
1380,-4,0,1,12:00 a 18:59
1381,30,1,1,12:00 a 18:59
1382,15,0,1,12:00 a 18:59
1383,-6,0,1,12:00 a 18:59
1384,-3,0,1,12:00 a 18:59
1385,-2,0,1,12:00 a 18:59
1386,4,0,0,12:00 a 18:59
1387,0,0,0,12:00 a 18:59
1388,3,0,0,19:00 a 4:59
1389,-1,0,0,12:00 a 18:59
1390,-2,0,0,12:00 a 18:59
1391,-3,0,0,12:00 a 18:59
1392,-3,0,0,12:00 a 18:59
1393,0,0,0,12:00 a 18:59
1394,-7,0,1,19:00 a 4:59
1395,-2,0,1,12:00 a 18:59
1396,5,0,1,12:00 a 18:59
1397,26,1,1,12:00 a 18:59
1398,22,1,1,12:00 a 18:59
1399,-2,0,1,12:00 a 18:59
1400,-6,0,1,19:00 a 4:59
1401,2,0,1,12:00 a 18:59
1402,3,0,1,12:00 a 18:59
1403,1,0,1,12:00 a 18:59
1404,3,0,1,12:00 a 18:59
1405,0,0,1,12:00 a 18:59
1406,4,0,1,19:00 a 4:59
1407,11,0,1,12:00 a 18:59
1408,9,0,1,12:00 a 18:59
1409,-2,0,1,12:00 a 18:59
1410,0,0,1,5:00 a 11:59
1411,-8,0,1,5:00 a 11:59
1412,-3,0,0,5:00 a 11:59
1413,0,0,0,5:00 a 11:59
1414,-4,0,0,5:00 a 11:59
1415,2,0,0,5:00 a 11:59
1416,1,0,0,5:00 a 11:59
1417,-3,0,0,5:00 a 11:59
1418,-9,0,0,5:00 a 11:59
1419,3,0,1,5:00 a 11:59
1420,-1,0,1,5:00 a 11:59
1421,7,0,1,5:00 a 11:59
1422,-3,0,1,5:00 a 11:59
1423,-2,0,1,5:00 a 11:59
1424,-5,0,1,5:00 a 11:59
1425,-3,0,1,5:00 a 11:59
1426,-4,0,1,5:00 a 11:59
1427,-2,0,1,5:00 a 11:59
1428,-2,0,1,5:00 a 11:59
1429,-1,0,1,5:00 a 11:59
1430,1,0,1,5:00 a 11:59
1431,-2,0,1,5:00 a 11:59
1432,-7,0,1,12:00 a 18:59
1433,-4,0,1,12:00 a 18:59
1434,1,0,1,12:00 a 18:59
1435,10,0,0,12:00 a 18:59
1436,4,0,0,12:00 a 18:59
1437,-3,0,0,12:00 a 18:59
1438,-4,0,0,12:00 a 18:59
1439,4,0,0,12:00 a 18:59
1440,-2,0,0,12:00 a 18:59
1441,5,0,0,12:00 a 18:59
1442,9,0,0,12:00 a 18:59
1443,5,0,0,12:00 a 18:59
1444,-2,0,1,12:00 a 18:59
1445,5,0,1,12:00 a 18:59
1446,-4,0,1,12:00 a 18:59
1447,-4,0,1,12:00 a 18:59
1448,-3,0,1,12:00 a 18:59
1449,-9,0,1,12:00 a 18:59
1450,0,0,1,12:00 a 18:59
1451,0,0,1,12:00 a 18:59
1452,-6,0,1,12:00 a 18:59
1453,0,0,1,12:00 a 18:59
1454,-2,0,1,12:00 a 18:59
1455,-1,0,1,12:00 a 18:59
1456,1,0,1,12:00 a 18:59
1457,96,1,1,12:00 a 18:59
1458,0,0,1,12:00 a 18:59
1459,24,1,1,12:00 a 18:59
1460,1,0,1,12:00 a 18:59
1461,13,0,1,12:00 a 18:59
1462,10,0,1,12:00 a 18:59
1463,-4,0,1,5:00 a 11:59
1464,-5,0,1,5:00 a 11:59
1465,-1,0,1,5:00 a 11:59
1466,-3,0,0,5:00 a 11:59
1467,-3,0,0,5:00 a 11:59
1468,-4,0,0,5:00 a 11:59
1469,0,0,0,5:00 a 11:59
1470,32,1,0,5:00 a 11:59
1471,2,0,0,5:00 a 11:59
1472,-3,0,0,5:00 a 11:59
1473,-2,0,0,5:00 a 11:59
1474,-1,0,0,5:00 a 11:59
1475,16,1,1,5:00 a 11:59
1476,21,1,1,5:00 a 11:59
1477,14,0,1,5:00 a 11:59
1478,115,1,1,5:00 a 11:59
1479,7,0,1,5:00 a 11:59
1480,2,0,1,5:00 a 11:59
1481,-2,0,1,5:00 a 11:59
1482,-3,0,1,5:00 a 11:59
1483,-2,0,1,5:00 a 11:59
1484,1,0,1,5:00 a 11:59
1485,-2,0,1,5:00 a 11:59
1486,-5,0,1,5:00 a 11:59
1487,-4,0,1,5:00 a 11:59
1488,-3,0,1,5:00 a 11:59
1489,-2,0,1,5:00 a 11:59
1490,2,0,1,5:00 a 11:59
1491,4,0,1,5:00 a 11:59
